Time [hour],Load [MWh],Actual_Load [MWh],Price [Euro/kWh],Actual_Price [Euro/kWh]
,predicted load,actual_load,predicted price,actual_price
5181,31447.305,29052,,
5182,28074.05,26756,,
5183,26136.717,25558,,
5184,25507.371,24288,,
5185,24692.766,23575,,
5186,24317.188,23163,,
5187,24155.545,22849,,
5188,24019.594,23182,,
5189,24408.977,24886,,
5190,26095.2,26959,,
5191,28156.494,28174,,
5192,29024.602,29758,,
5193,30324.523,30821,,
5194,30982.441,31790,,
5195,31649.504,32592,,
5196,32181.27,32977,,
5197,32260.992,32285,,
5198,31160.447,31405,,
5199,30305.117,31086,,
5200,30277.338,31180,,
5201,30579.89,30938,,
5202,30285.04,30473,,
5203,29797.68,30827,,
5204,30401.29,31566,,
5205,31251.426,29205,,
5206,28154.443,26880,,
5207,26211.488,25598,,
5208,25511.8,24301,,
5209,24683.959,23382,,
5210,24133.17,23021,,
5211,24026.7,22826,,
5212,24014.297,23061,,
5213,24320.14,24865,,
5214,26089.117,27007,,
5215,28227.625,28244,,
5216,29102.836,30124,,
5217,30747.55,31488,,
5218,31687.941,32362,,
5219,32087.574,33255,,
5220,32742.889,33638,,
5221,32781.645,32662,,
5222,31307.672,31783,,
5223,30579.465,31527,,
5224,30657.36,31474,,
5225,30756.934,31177,,
5226,30435.54,30666,,
5227,29920.848,30605,,
5228,30041.39,31231,,
5229,30884.387,28813,,
5230,27842.076,26706,,
5231,26146.375,25570,,
5232,25552.852,24229,,
5233,24651.074,23192,,
5234,23980.176,22539,,
5235,23617.29,22198,,
5236,23485.941,21936,,
5237,23381.957,22345,,
5238,23806.125,22695,,
5239,24177.867,23392,,
5240,24799.656,25507,,
5241,26812.602,27259,,
5242,28419.371,28035,,
5243,28737.59,28788,,
5244,29159.953,29192,,
5245,29300.434,28816,,
5246,28657.39,27750,,
5247,27499.059,27193,,
5248,27135.037,26952,,
5249,27087.3,26863,,
5250,27120.285,26643,,
5251,26950.82,27318,,
5252,27730.113,28671,,
5253,29165.902,26888,,
5254,26869.875,25170,,
5255,25295.836,23845,,
5256,24348.012,22355,,
5257,23306.236,21316,,
5258,22638.793,20566,,
5259,22203.158,20297,,
5260,22114.016,20093,,
5261,22070.385,20118,,
5262,22157.375,20120,,
5263,22213.98,20408,,
5264,22459.74,22098,,
5265,23888.879,23734,,
5266,25433.25,24845,,
5267,26320.906,25621,,
5268,26776.04,26306,,
5269,27188.766,26466,,
5270,27115.469,25487,,
5271,25980.773,24979,,
5272,25536.41,24899,,
5273,25582.875,24977,,
5274,25749.703,25099,,
5275,25902.469,26198,,
5276,27016.982,27954,,
5277,28787.254,26864,,
5278,27169.117,25128,,
5279,25384.043,23655,,
5280,24220.799,22468,,
5281,23418.297,21626,,
5282,22911.367,21251,,
5283,22759.973,21123,,
5284,22785.473,21587,,
5285,23257.07,23780,,
5286,25299.809,26172,,
5287,27672.701,27426,,
5288,28536.172,29014,,
5289,29755.918,29877,,
5290,30156.516,30502,,
5291,30452.777,31194,,
5292,30988.55,31705,,
5293,31311.441,31104,,
5294,30309.027,30347,,
5295,29549.164,30104,,
5296,29539.445,29978,,
5297,29535.83,29686,,
5298,29261.746,29310,,
5299,28921.46,30027,,
5300,29903.838,30989,,
5301,30917.479,28370,,
5302,27509.438,26053,,
5303,25611.67,24987,,
5304,25106.152,23742,,
5305,24319.438,22908,,
5306,23824.129,22448,,
5307,23613.322,22257,,
5308,23590.553,22651,,
5309,24030.832,24400,,
5310,25723.512,26418,,
5311,27706.809,27351,,
5312,28281.973,28738,,
5313,29386.576,29707,,
5314,30022.984,30581,,
5315,30628.918,31309,,
5316,31125.992,31829,,
5317,31420.654,31107,,
5318,30256.79,30404,,
5319,29604.848,30059,,
5320,29466.387,29977,,
5321,29542.172,29496,,
5322,29042.357,29128,,
5323,28761.895,30073,,
5324,30026.55,30807,,
5325,30697.23,28388,,
5326,27581.867,26281,,
5327,25853.562,25064,,
5328,25162.549,24082,,
5329,24605.695,23260,,
5330,24111.828,22924,,
5331,23993.092,22714,,
5332,23945.771,23142,,
5333,24412.947,25033,,
5334,26274.291,27461,,
5335,28713.602,28452,,
5336,29229.244,29832,,
5337,30285.035,30755,,
5338,30837.773,31430,,
5339,31210.377,32484,,
5340,32186.883,32781,,
5341,32081.812,32151,,
5342,31082.992,31378,,
5343,30337.898,31085,,
5344,30298.04,31064,,
5345,30440.148,30607,,
5346,29920.918,30235,,
5347,29627.367,30995,,
5348,30715.824,31628,,
5349,31293.756,29069,,
5350,27972.234,26772,,
5351,26119.902,25623,,
5352,25560.469,24491,,
5353,24873.879,23601,,
5354,24326.16,23194,,
5355,24161.928,23050,,
5356,24185.625,23207,,
5357,24423.652,25130,,
5358,26319.639,27504,,
5359,28724.232,28584,,
5360,29354.395,29928,,
5361,30357.8,30626,,
5362,30634.14,31463,,
5363,31286.35,32337,,
5364,31996.812,32863,,
5365,32245.125,32090,,
5366,30982.697,31359,,
5367,30332.613,31188,,
5368,30436.715,31318,,
5369,30723.082,30925,,
5370,30213.535,30284,,
5371,29561.71,31277,,
5372,31022.246,31933,,
5373,31565.062,29214,,
5374,28006.443,26885,,
5375,26171.602,25594,,
5376,25495.227,24354,,
5377,24730.094,23389,,
5378,24137.242,22949,,
5379,23958.402,22769,,
5380,23961.102,22955,,
5381,24229.963,24228,,
5382,25471.45,26156,,
5383,27376.395,26939,,
5384,27870.781,28268,,
5385,28957.271,29234,,
5386,29632.523,30200,,
5387,30360.844,31090,,
5388,31033.352,31724,,
5389,31409.512,31509,,
5390,30816.336,30609,,
5391,29727.168,30195,,
5392,29533.637,30069,,
5393,29588.14,29786,,
5394,29339.838,29476,,
5395,29076.438,30173,,
5396,30023.426,30619,,
5397,30396.42,28168,,
5398,27382.352,26274,,
5399,25898.95,25312,,
5400,25430.25,24025,,
5401,24548.18,22999,,
5402,23863.588,22473,,
5403,23595.527,22130,,
5404,23457.332,21837,,
5405,23315.912,22236,,
5406,23721.98,22677,,
5407,24173.836,23290,,
5408,24721.742,25301,,
5409,26613.412,26855,,
5410,28014.5,27799,,
5411,28576.27,28859,,
5412,29346.238,29504,,
5413,29684.828,29119,,
5414,28922.383,28247,,
5415,27942.594,27588,,
5416,27428.605,27339,,
5417,27375.875,27186,,
5418,27346.293,26990,,
5419,27212.14,27926,,
5420,28298.32,28787,,
5421,29126.398,26946,,
5422,26831.477,25169,,
5423,25254.586,23922,,
5424,24402.664,22534,,
5425,23451.234,21508,,
5426,22790.363,20789,,
5427,22370.227,20385,,
5428,22176.277,20235,,
5429,22159.27,20389,,
5430,22356.48,20591,,
5431,22581.508,20853,,
5432,22819.555,22563,,
5433,24275.824,24208,,
5434,25824.107,25272,,
5435,26644.637,26059,,
5436,27105.074,26911,,
5437,27702.506,27027,,
5438,27549.77,26086,,
5439,26419.398,25440,,
5440,25844.469,25364,,
5441,25916.252,25429,,
5442,26084.586,25405,,
5443,26095.648,26889,,
5444,27652.273,28289,,
5445,28999.443,27050,,
5446,27210.486,25340,,
5447,25502.951,23838,,
5448,24335.332,22627,,
5449,23520.068,21839,,
5450,23062.154,21425,,
5451,22885.96,21462,,
5452,23043.479,22053,,
5453,23641.342,24490,,
5454,25959.01,27275,,
5455,28760.572,28882,,
5456,29887.79,30512,,
5457,31043.746,31694,,
5458,31746.44,32494,,
5459,32133.355,33350,,
5460,32790.816,33859,,
5461,33014.703,33057,,
5462,31703.723,32430,,
5463,31218.621,32077,,
5464,31071.578,32028,,
5465,31193.559,31482,,
5466,30560.494,31057,,
5467,30242.27,31968,,
5468,31578.834,32209,,
5469,31580.691,29230,,
5470,27864.426,26995,,
5471,26240.68,25749,,
5472,25623.582,24448,,
5473,24793.04,23662,,
5474,24360.562,23251,,
5475,24207.355,22961,,
5476,24100.219,23390,,
5477,24583.27,25400,,
5478,26594.121,28202,,
5479,29471.836,29415,,
5480,30128.742,30828,,
5481,31142.05,31969,,
5482,31907.723,32841,,
5483,32431.004,33744,,
5484,33129,34358,,
5485,33462.25,33499,,
5486,32017.344,32677,,
5487,31315.768,32576,,
5488,31573.031,32647,,
5489,31759.082,32025,,
5490,30957.871,31557,,
5491,30613.137,32684,,
5492,32257.84,32899,,
5493,32123.086,30030,,
5494,28456.223,27719,,
5495,26749.523,26314,,
5496,25997.055,25084,,
5497,25249.32,24225,,
5498,24759.988,23799,,
5499,24599.867,23640,,
5500,24617.41,24016,,
5501,25068.537,26080,,
5502,27171.48,28803,,
5503,29971.367,30061,,
5504,30642.186,31129,,
5505,31229.832,32273,,
5506,32111.807,33218,,
5507,32758.055,34158,,
5508,33478.16,34676,,
5509,33662.844,34059,,
5510,32566.39,33500,,
5511,32103.818,33259,,
5512,32067.742,33092,,
5513,31988.77,32406,,
5514,31205.11,31886,,
5515,30840.916,33124,,
5516,32664.883,32966,,
5517,31996.02,29874,,
5518,28219.688,27448,,
5519,26486.105,26133,,
5520,25864.377,24919,,
5521,25138.004,24082,,
5522,24664.527,23681,,
5523,24521.955,23558,,
5524,24568.02,23959,,
5525,25037.055,25712,,
5526,26804.29,28737,,
5527,29961.963,29979,,
5528,30603.94,31304,,
5529,31492.305,32315,,
5530,32107.926,32742,,
5531,32121.664,33482,,
5532,32806.113,33786,,
5533,32842.04,32792,,
5534,31390.271,32110,,
5535,30925.91,31789,,
5536,30851.664,31772,,
5537,31006.477,31202,,
5538,30334.152,31028,,
5539,30327.984,32415,,
5540,32181.418,32200,,
5541,31396.434,29234,,
5542,27838.055,26877,,
5543,26112.914,25685,,
5544,25572.395,24519,,
5545,24875.27,23683,,
5546,24387.096,23239,,
5547,24193.973,23127,,
5548,24244.605,23418,,
5549,24606.918,25384,,
5550,26560.887,28233,,
5551,29499.965,29554,,
5552,30285.55,30838,,
5553,31108.371,31693,,
5554,31544.98,31988,,
5555,31458.148,32560,,
5556,31982.139,32468,,
5557,31604.629,31193,,
5558,30006.588,30039,,
5559,29072.176,29726,,
5560,29156.617,29614,,
5561,29235.414,29217,,
5562,28855.016,29051,,
5563,28787.02,30513,,
5564,30621.615,30535,,
5565,30235.422,27814,,
5566,27006.79,25738,,
5567,25426.172,24625,,
5568,24853.094,23275,,
5569,23969.742,22294,,
5570,23351.291,21823,,
5571,23134.244,21565,,
5572,23067.203,21233,,
5573,22895.771,21640,,
5574,23282.205,22372,,
5575,23981.03,23138,,
5576,24676.156,25206,,
5577,26593.61,26908,,
5578,28124.555,27579,,
5579,28344.055,27890,,
5580,28290.84,28279,,
5581,28519.773,27565,,
5582,27584.398,26057,,
5583,26088.14,25076,,
5584,25372.082,24890,,
5585,25446.236,24776,,
5586,25506.031,24946,,
5587,25754.02,26498,,
5588,27368.371,27387,,
5589,28129.922,25332,,
5590,25704.785,23697,,
5591,24259.068,22404,,
5592,23344.332,21103,,
5593,22478.25,20109,,
5594,21845.408,19600,,
5595,21569.273,19357,,
5596,21495.77,19231,,
5597,21491.668,19520,,
5598,21760.766,19941,,
5599,22149.715,20162,,
5600,22364.102,21842,,
5601,23722.871,23306,,
5602,25076.525,24356,,
5603,25902.363,24994,,
5604,26245.086,25592,,
5605,26592.02,25321,,
5606,26123.99,23972,,
5607,24757.57,23288,,
5608,24199.91,23152,,
5609,24216.375,23224,,
5610,24402.54,23638,,
5611,24844.395,25830,,
5612,27017.254,26840,,
5613,27853.719,25418,,
5614,26003.846,23942,,
5615,24571.953,22511,,
5616,23458.305,21338,,
5617,22654.736,20635,,
5618,22240.98,20262,,
5619,22081.5,20323,,
5620,22233.324,20950,,
5621,22826.016,23521,,
5622,25172.771,26735,,
5623,28427.957,28158,,
5624,29334.68,29360,,
5625,29948.557,30202,,
5626,30361.914,30715,,
5627,30560.994,31173,,
5628,30852.785,31457,,
5629,30986.357,30627,,
5630,29816.23,29913,,
5631,29204.855,29640,,
5632,29160.117,29778,,
5633,29477.89,29287,,
5634,28904.348,29041,,
5635,28744.367,30822,,
5636,30999.188,30909,,
5637,30587.754,27903,,
5638,26968.969,25507,,
5639,25144.39,24428,,
5640,24662.438,23359,,
5641,24064.488,22622,,
5642,23655.068,22274,,
5643,23525.777,22140,,
5644,23538.383,22617,,
5645,24035.543,24676,,
5646,26023.504,27553,,
5647,28948.824,28800,,
5648,29678.42,29723,,
5649,30067.883,30484,,
5650,30504.418,30991,,
5651,30759.914,31628,,
5652,31293.021,32143,,
5653,31650.18,31318,,
5654,30366.004,30493,,
5655,29611.041,30162,,
5656,29539.242,30182,,
5657,29745.568,29804,,
5658,29333.223,29576,,
5659,29178.969,31513,,
5660,31662.992,31242,,
5661,30692.27,28279,,
5662,27199.277,25872,,
5663,25391.273,24707,,
5664,24847.572,23619,,
5665,24237.002,22842,,
5666,23800.078,22502,,
5667,23684.188,22415,,
5668,23743.412,22847,,
5669,24209.48,24974,,
5670,26278.59,27916,,
5671,29289.67,29058,,
5672,29851.258,30071,,
5673,30364.826,30842,,
5674,30801.111,31371,,
5675,31074.229,31920,,
5676,31485.145,32220,,
5677,31600.72,31177,,
5678,30136.287,30458,,
5679,29605.531,30035,,
5680,29408.508,30094,,
5681,29682.01,29814,,
5682,29383.422,29862,,
5683,29525.094,31804,,
5684,31948.969,31420,,
5685,30777.535,28427,,
5686,27275.303,26115,,
5687,25582.191,25129,,
5688,25210.113,23942,,
5689,24480.93,23220,,
5690,24078.5,22883,,
5691,23968.299,22695,,
5692,23938.094,23049,,
5693,24336.32,24818,,
5694,26065.232,27784,,
5695,29115.438,28897,,
5696,29699.803,29954,,
5697,30285.355,30859,,
5698,30878.469,31312,,
5699,31007.86,31809,,
5700,31368.176,32127,,
5701,31531.152,31182,,
5702,30187.031,30178,,
5703,29277.781,29931,,
5704,29368,29938,,
5705,29551.023,29571,,
5706,29156.562,29530,,
5707,29217.033,31564,,
5708,31769.209,31392,,
5709,30866.314,28368,,
5710,27246.55,26040,,
5711,25526.38,24846,,
5712,24952.64,23751,,
5713,24330.666,22987,,
5714,23905.092,22543,,
5715,23701.037,22421,,
5716,23728.668,22702,,
5717,24067.723,24568,,
5718,25868.523,27281,,
5719,28625.652,28362,,
5720,29235.854,29337,,
5721,29755.562,29932,,
5722,30000.344,30180,,
5723,29989.469,30856,,
5724,30658.895,30932,,
5725,30494.605,29837,,
5726,29088.543,28886,,
5727,28293.062,28495,,
5728,28184.414,28318,,
5729,28187.742,28009,,
5730,27946.445,27936,,
5731,27961.57,29820,,
5732,30205.428,29761,,
5733,29659.309,27061,,
5734,26514.246,25077,,
5735,24992.41,23829,,
5736,24262.457,22593,,
5737,23491.96,21662,,
5738,22922.805,21138,,
5739,22653.11,20907,,
5740,22595.03,20802,,
5741,22608.633,20960,,
5742,22796.52,21818,,
5743,23554.32,22584,,
5744,24261.178,24486,,
5745,25979.639,25858,,
5746,27169.805,26399,,
5747,27344.43,26831,,
5748,27489.836,27157,,
5749,27643.105,26477,,
5750,26791.715,25078,,
5751,25432.867,24409,,
5752,24975.164,24020,,
5753,24804.982,23962,,
5754,24892.756,24316,,
5755,25313.867,26476,,
5756,27529.338,27052,,
5757,27875.982,24967,,
5758,25438.54,23230,,
5759,23912.508,21916,,
5760,22988.125,20626,,
5761,22146.146,19748,,
5762,21604.838,19284,,
5763,21367.434,19009,,
5764,21267.91,18746,,
5765,21157.264,19077,,
5766,21428.377,19655,,
5767,21939.602,19609,,
5768,21978.865,21332,,
5769,23300.93,23004,,
5770,24853.932,23957,,
5771,25609.625,24587,,
5772,25935.797,25165,,
5773,26261.188,24913,,
5774,25827.43,23433,,
5775,24363.424,22693,,
5776,23751.582,22339,,
5777,23575.629,22444,,
5778,23788.484,22908,,
5779,24287.516,25488,,
5780,26813.072,26143,,
5781,27276.54,24584,,
5782,25368.3,23129,,
5783,23993.947,21892,,
5784,23057.717,20897,,
5785,22396.432,20136,,
5786,21929.69,19959,,
5787,21888.295,19871,,
5788,21932.777,20520,,
5789,22502.89,22871,,
5790,24605.473,26210,,
5791,27956.762,27589,,
5792,28884.646,28643,,
5793,29333.21,29346,,
5794,29615.023,29933,,
5795,29954.977,30340,,
5796,30173.945,30561,,
5797,30243.836,29637,,
5798,29023.11,28850,,
5799,28348.957,28623,,
5800,28366.271,28540,,
5801,28419.87,28117,,
5802,28007.977,28407,,
5803,28441.969,30802,,
5804,31289,30310,,
5805,29951.191,27257,,
5806,26475.879,24974,,
5807,24788.023,23789,,
5808,24186.844,22718,,
5809,23593.314,22069,,
5810,23264.74,21686,,
5811,23107.623,21622,,
5812,23169.121,22171,,
5813,23718.234,24344,,
5814,25783.74,27412,,
5815,28903.566,28468,,
5816,29387.799,29347,,
5817,29739.338,29951,,
5818,30008.357,30491,,
5819,30357.625,31000,,
5820,30734.31,31257,,
5821,30820.535,30456,,
5822,29697.693,29548,,
5823,28848.867,29236,,
5824,28805.535,29168,,
5825,28906.182,28654,,
5826,28384.754,28852,,
5827,28750.33,31062,,
5828,31429.168,30688,,
5829,30263.127,27879,,
5830,26988.11,25548,,
5831,25205.816,24466,,
5832,24703.516,23280,,
5833,23992.143,22571,,
5834,23607.014,22134,,
5835,23410.32,22057,,
5836,23470.96,22560,,
5837,23998.121,24674,,
5838,26037.414,27685,,
5839,29111.258,28740,,
5840,29583.21,29562,,
5841,29878.955,29969,,
5842,29932.125,30324,,
5843,30121.922,30897,,
5844,30655.086,30961,,
5845,30502.434,30107,,
5846,29391.336,29337,,
5847,28732.895,29115,,
5848,28757.836,29012,,
5849,28784.105,28772,,
5850,28574.535,29096,,
5851,29024.2,31492,,
5852,31901.773,30860,,
5853,30291.992,27994,,
5854,27018.312,25706,,
5855,25314.33,24926,,
5856,25110.012,23590,,
5857,24230.14,22712,,
5858,23679.13,22470,,
5859,23651.346,22401,,
5860,23739.91,22790,,
5861,24166.703,24811,,
5862,26120.232,27968,,
5863,29375.77,28986,,
5864,29775.273,29804,,
5865,30063.621,30181,,
5866,30083.623,30657,,
5867,30434.07,31217,,
5868,30919.62,31316,,
5869,30798.484,30296,,
5870,29465.205,29611,,
5871,28960.031,29361,,
5872,28947.809,29333,,
5873,29063.04,29035,,
5874,28765.258,29556,,
5875,29460.887,31604,,
5876,31876.863,30931,,
5877,30291.324,28023,,
5878,27011.023,25760,,
5879,25351.105,24756,,
5880,24936.805,23652,,
5881,24286.629,22873,,
5882,23830.428,22464,,
5883,23649.291,22316,,
5884,23653.297,22651,,
5885,24035.078,24839,,
5886,26155.785,27835,,
5887,29237.27,29128,,
5888,29975.898,30231,,
5889,30552.656,30934,,
5890,30858.57,31383,,
5891,31041.723,31931,,
5892,31485.066,31800,,
5893,31066.812,30619,,
5894,29614.52,29203,,
5895,28341.146,28539,,
5896,28066.037,28101,,
5897,27883.723,27988,,
5898,27951.344,28380,,
5899,28482.578,30190,,
5900,30559.36,29852,,
5901,29612.756,27156,,
5902,26544.55,25061,,
5903,24944.629,23735,,
5904,24163.158,22511,,
5905,23418.988,21601,,
5906,22877.484,21170,,
5907,22685.559,20931,,
5908,22625.615,20800,,
5909,22611.57,21201,,
5910,22990.332,22189,,
5911,23885.418,23042,,
5912,24661.709,24941,,
5913,26378.5,26295,,
5914,27520.492,26857,,
5915,27695.902,26950,,
5916,27475.115,27242,,
5917,27646.977,26574,,
5918,26847.36,24889,,
5919,25224.418,23922,,
5920,24519.66,23566,,
5921,24416.625,23577,,
5922,24599.48,24150,,
5923,25234.096,26858,,
5924,28024.094,27038,,
5925,27838.703,25333,,
5926,25760.465,23585,,
5927,24192.691,22077,,
5928,23086.094,20683,,
5929,22154.168,19636,,
5930,21496.38,19099,,
5931,21205.754,18949,,
5932,21200.146,18942,,
5933,21295.932,19279,,
5934,21609.492,19842,,
5935,22101.19,20071,,
5936,22328.793,21762,,
5937,23678.488,23631,,
5938,25403.496,24799,,
5939,26342.328,25128,,
5940,26316.742,25605,,
5941,26533.688,25083,,
5942,25852.902,23370,,
5943,24220.824,22574,,
5944,23605.31,22398,,
5945,23612.941,22736,,
5946,24052.973,23697,,
5947,25013.695,26821,,
5948,28178.488,27001,,
5949,27905.121,25406,,
5950,25868.574,23738,,
5951,24336.393,22169,,
5952,23158.504,21086,,
5953,22455.258,20505,,
5954,22156.316,20140,,
5955,22013.48,20192,,
5956,22150.148,20810,,
5957,22724.975,23337,,
5958,25013.21,26867,,
5959,28608.559,28450,,
5960,29673.613,29632,,
5961,30190.066,30320,,
5962,30392.398,30521,,
5963,30254.262,30711,,
5964,30330.45,30524,,
5965,30007.742,29816,,
5966,29198.45,28943,,
5967,28402.799,28470,,
5968,28153.559,28445,,
5969,28332.684,28323,,
5970,28271.184,29043,,
5971,29141.582,31499,,
5972,31985.025,31018,,
5973,30495.959,27990,,
5974,26971.676,25574,,
5975,25171.715,24066,,
5976,24308.38,22826,,
5977,23595.172,21999,,
5978,23149.402,21763,,
5979,23135.844,21733,,
5980,23256.393,22246,,
5981,23780.172,24452,,
5982,25877.664,27834,,
5983,29360.758,29153,,
5984,30072.73,30019,,
5985,30303.922,30434,,
5986,30312.65,30602,,
5987,30263.822,31084,,
5988,30746.156,30958,,
5989,30402.438,30099,,
5990,29361.55,29236,,
5991,28615.023,29036,,
5992,28691.852,28880,,
5993,28661.443,28660,,
5994,28488.598,29348,,
5995,29361.656,31823,,
5996,32266.65,31203,,
5997,30565.902,28116,,
5998,27017.066,25737,,
5999,25284.17,24443,,
6000,24625.402,23188,,
6001,23880.746,22413,,
6002,23461.8,22087,,
6003,23371.797,22103,,
6004,23524.54,22552,,
